Chip Run Info,D:\Edoardo\1361334043edoardo_hl60_vinc_3nM_mock_vs_48h\ChipRun.bml,1361334043,96.96 (136x),GE 96x96 PCR+Melt v2,ROX,EvaGreen,4/24/2016 8:26:16 PM,00:51:17,BIOMARK088
Application Version,4.1.3
Application Build,20140305.1515
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Calibrated rConc,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S95-A02,48h_low,Unknown,1,SP3,Test,16.3415418377249,-1,1,Pass,0.0222468576534276,82.2060361546905,999,1,ok
S95-A03,48h_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A04,48h_low,Unknown,1,RSU1,Test,17.1915434696854,-1,1,Pass,0.0222468576534276,83.6371449824517,999,1,ok
S95-A05,48h_low,Unknown,1,IL8,Test,17.229582702125,-1,1,Pass,0.0222468576534276,83.2890769021478,999,1,ok
S95-A06,48h_low,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A07,48h_low,Unknown,1,ACTB,Test,19.24917710215,-1,0.979267313880882,Pass,0.0222468576534276,90.2037949631033,999,1,ok
S95-A08,48h_low,Unknown,1,SP3,Test,16.5767255317776,-1,1,Pass,0.0222468576534276,81.8166708832634,999,1,ok
S95-A09,48h_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A10,48h_low,Unknown,1,RSU1,Test,16.9888165445728,-1,1,Pass,0.0222468576534276,83.2130801967084,999,1,ok
S95-A11,48h_low,Unknown,1,IL8,Test,17.0786202991817,-1,1,Pass,0.0222468576534276,83.058701497913,999,1,ok
S95-A12,48h_low,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A13,48h_low,Unknown,1,ABCC4,Test,15.0021034320914,-1,1,Pass,0.0222468576534276,81.1948704138257,999,1,ok
S95-A14,48h_low,Unknown,1,YBX1,Test,9.80949473802873,-1,1,Pass,0.0222468576534276,82.7416222872728,999,1,ok
S95-A15,48h_low,Unknown,1,PRKCB,Test,18.4578484736481,-1,1,Pass,0.0222468576534276,87.1638269581112,999,1,ok
S95-A16,48h_low,Unknown,1,DDIT4,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A17,48h_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A18,48h_low,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A19,48h_low,Unknown,1,ABCC4,Test,14.9485607488469,-1,1,Pass,0.0222468576534276,81.099941788517,999,1,ok
S95-A20,48h_low,Unknown,1,YBX1,Test,9.69710225487521,-1,1,Pass,0.0222468576534276,82.6360183264885,999,1,ok
S95-A21,48h_low,Unknown,1,PRKCB,Test,17.6286977245742,-1,1,Pass,0.0222468576534276,87.0921068350996,999,1,ok
S95-A22,48h_low,Unknown,1,DDIT4,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A23,48h_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A24,48h_low,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A25,48h_low,Unknown,1,ABCC5,Test,18.3313314285552,-1,1,Pass,0.0222468576534276,84.828426558519,999,1,ok
S95-A26,48h_low,Unknown,1,NFYA,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A27,48h_low,Unknown,1,CSK,Test,16.1310853253471,-1,1,Pass,0.0222468576534276,86.2311657329467,999,1,ok
S95-A28,48h_low,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A29,48h_low,Unknown,1,GAPDH,Test,10.5122142052343,-1,1,Pass,0.0222468576534276,87.8854515030132,999,1,ok
S95-A30,48h_low,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A31,48h_low,Unknown,1,ABCC5,Test,18.5428824943498,-1,1,Pass,0.0222468576534276,84.6194485336321,999,1,ok
S95-A32,48h_low,Unknown,1,NFYA,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A33,48h_low,Unknown,1,CSK,Test,16.0352396206012,-1,1,Pass,0.0222468576534276,86.1962988916814,999,1,ok
S95-A34,48h_low,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A35,48h_low,Unknown,1,GAPDH,Test,10.5121376196844,-1,1,Pass,0.0222468576534276,87.8320020657558,999,1,ok
S95-A36,48h_low,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A37,48h_low,Unknown,1,WNK1,Test,15.3696060659097,-1,1,Pass,0.0222468576534276,84.148536699363,999,1,ok
S95-A38,48h_low,Unknown,1,IL18,Test,17.6945758669103,-1,1,Pass,0.0222468576534276,81.3155519195884,999,1,ok
S95-A39,48h_low,Unknown,1,GCLC,Test,20.9842460392574,-1,1,Pass,0.0222468576534276,83.8126746526153,999,1,ok
S95-A40,48h_low,Unknown,1,MAPK1,Test,14.1780484357213,-1,1,Pass,0.0222468576534276,85.6852488544468,999,1,ok
S95-A41,48h_low,Unknown,1,MYC,Test,11.0097177623431,-1,1,Pass,0.0222468576534276,80.2336851528457,999,1,ok
S95-A42,48h_low,Unknown,1,OCT4,Test,19.3100042891294,-1,0,Fail,0.0222468576534276,999,999,0,miss
S95-A43,48h_low,Unknown,1,WNK1,Test,15.1124246237235,-1,1,Pass,0.0222468576534276,84.1565125441681,999,1,ok
S95-A44,48h_low,Unknown,1,IL18,Test,17.4357871641866,-1,1,Pass,0.0222468576534276,81.3848490830347,999,1,ok
S95-A45,48h_low,Unknown,1,GCLC,Test,19.0653903711339,-1,1,Pass,0.0222468576534276,83.866084074256,999,1,ok
S95-A46,48h_low,Unknown,1,MAPK1,Test,14.2560737209789,-1,1,Pass,0.0222468576534276,85.6986935170854,999,1,ok
S95-A47,48h_low,Unknown,1,MYC,Test,11.0075176988544,-1,1,Pass,0.0222468576534276,80.2392561084478,999,1,ok
S95-A48,48h_low,Unknown,1,OCT4,Test,19.1339045535676,-1,0,Fail,0.0222468576534276,999,999,0,miss
S95-A54,48h_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S95-A53,48h_low,Unknown,1,MPO,Test,10.7080229721193,-1,1,Pass,0.0222468576534276,88.3831655742485,999,1,ok
S95-A52,48h_low,Unknown,1,EZH1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A51,48h_low,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A50,48h_low,Unknown,1,BRD4,Test,14.1733771695051,-1,1,Pass,0.0222468576534276,85.3550292734423,999,1,ok
S95-A49,48h_low,Unknown,1,DVL2,Test,17.6134805320099,-1,1,Pass,0.0222468576534276,87.0628804060408,999,1,ok
S95-A60,48h_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S95-A59,48h_low,Unknown,1,MPO,Test,10.729969904165,-1,1,Pass,0.0222468576534276,88.3963073918728,999,1,ok
S95-A58,48h_low,Unknown,1,EZH1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A57,48h_low,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A56,48h_low,Unknown,1,BRD4,Test,14.0891028518137,-1,1,Pass,0.0222468576534276,85.3712978214568,999,1,ok
S95-A55,48h_low,Unknown,1,DVL2,Test,17.4624057311203,-1,1,Pass,0.0222468576534276,87.1963635488594,999,1,ok
S95-A66,48h_low,Unknown,1,MT2A,Test,17.8214736309532,-1,1,Pass,0.0222468576534276,89.8378421805042,999,1,ok
S95-A65,48h_low,Unknown,1,NOTCH1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A64,48h_low,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A63,48h_low,Unknown,1,KRAS,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A62,48h_low,Unknown,1,KMT2A,Test,19.6482240173788,-1,1,Pass,0.0222468576534276,81.9246657177084,999,1,ok
S95-A61,48h_low,Unknown,1,DAAM1,Test,25.230447033552,-1,0.454077497182575,Fail,0.0222468576534276,69.1320140088664,999,1,miss
S95-A72,48h_low,Unknown,1,MT2A,Test,18.5808115657215,-1,1,Pass,0.0222468576534276,89.8944759695367,999,1,ok
S95-A71,48h_low,Unknown,1,NOTCH1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A70,48h_low,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A69,48h_low,Unknown,1,KRAS,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A68,48h_low,Unknown,1,KMT2A,Test,19.2644574472672,-1,1,Pass,0.0222468576534276,82.1166232988655,999,1,ok
S95-A67,48h_low,Unknown,1,DAAM1,Test,24.7640911396059,-1,0.467748687020321,Fail,0.0222468576534276,69.1822816603253,999,1,miss
S95-A78,48h_low,Unknown,1,CTNNB,Test,16.173742988608,-1,1,Pass,0.0222468576534276,83.9173072354076,999,1,ok
S95-A77,48h_low,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A76,48h_low,Unknown,1,PPIA,Test,10.6552051940247,-1,1,Pass,0.0222468576534276,84.7297991438131,999,1,ok
S95-A75,48h_low,Unknown,1,RELA,Test,18.3226226511727,-1,1,Pass,0.0222468576534276,86.0602551529541,999,1,ok
S95-A74,48h_low,Unknown,1,SMYD3,Test,15.6631470390541,-1,1,Pass,0.0222468576534276,84.6310118050405,999,1,miss
S95-A73,48h_low,Unknown,1,UGCG,Test,18.9821078481861,-1,1,Pass,0.0222468576534276,82.7875424213289,999,1,ok
S95-A84,48h_low,Unknown,1,CTNNB,Test,16.6052519474356,-1,1,Pass,0.0222468576534276,83.9568062229174,999,1,ok
S95-A83,48h_low,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A82,48h_low,Unknown,1,PPIA,Test,10.5964045211799,-1,1,Pass,0.0222468576534276,84.7682027157726,999,1,ok
S95-A81,48h_low,Unknown,1,RELA,Test,18.3580237228465,-1,1,Pass,0.0222468576534276,86.1063876847049,999,1,ok
S95-A80,48h_low,Unknown,1,SMYD3,Test,15.618864722179,-1,1,Pass,0.0222468576534276,84.6690020245409,999,1,miss
S95-A79,48h_low,Unknown,1,UGCG,Test,19.0217234155138,-1,1,Pass,0.0222468576534276,83.0205781166415,999,1,ok
S95-A90,48h_low,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A89,48h_low,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A88,48h_low,Unknown,1,B2M,Test,11.1126951394836,-1,1,Pass,0.0222468576534276,86.1287292519531,999,1,ok
S95-A87,48h_low,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A86,48h_low,Unknown,1,SLCO3A1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A85,48h_low,Unknown,1,SP1,Test,17.4672592860409,-1,1,Pass,0.0222468576534276,87.2003426793745,999,1,ok
S95-A96,48h_low,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A95,48h_low,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A94,48h_low,Unknown,1,B2M,Test,11.1968901063179,-1,1,Pass,0.0222468576534276,86.3993809985035,999,1,ok
S95-A93,48h_low,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A92,48h_low,Unknown,1,SLCO3A1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S95-A91,48h_low,Unknown,1,SP1,Test,16.9126646787973,-1,1,Pass,0.0222468576534276,87.8326399676736,999,1,ok
S05-A01,mock_high,Unknown,1,ACTB,Test,14.1319087385289,-1,0.909395377425891,Pass,0.0222468576534276,91.0749631660727,999,1,ok
S05-A02,mock_high,Unknown,1,SP3,Test,12.8529777875666,-1,1,Pass,0.0222468576534276,82.0714879020107,999,1,ok
S05-A03,mock_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S05-A04,mock_high,Unknown,1,RSU1,Test,12.8424285360806,-1,1,Pass,0.0222468576534276,83.4039044866348,999,1,ok
S05-A05,mock_high,Unknown,1,IL8,Test,14.3344693529118,-1,1,Pass,0.0222468576534276,83.2009796430304,999,1,ok
S05-A06,mock_high,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S05-A07,mock_high,Unknown,1,ACTB,Test,14.3740463984415,-1,0.937377809479474,Pass,0.0222468576534276,90.2178203481052,999,1,ok
S05-A08,mock_high,Unknown,1,SP3,Test,12.9307401776572,-1,1,Pass,0.0222468576534276,81.6745467376321,999,1,ok
S05-A09,mock_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S05-A10,mock_high,Unknown,1,RSU1,Test,13.0206026163764,-1,1,Pass,0.0222468576534276,83.0705452092338,999,1,ok
S05-A11,mock_high,Unknown,1,IL8,Test,14.1390822534945,-1,1,Pass,0.0222468576534276,82.9126928569672,999,1,ok
S05-A12,mock_high,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S05-A13,mock_high,Unknown,1,ABCC4,Test,13.3330672592293,-1,1,Pass,0.0222468576534276,81.0780995357962,999,1,ok
S05-A14,mock_high,Unknown,1,YBX1,Test,6.62414516445769,-1,1,Pass,0.0222468576534276,82.6587871085955,999,1,ok
S05-A15,mock_high,Unknown,1,PRKCB,Test,15.4290539284464,-1,1,Pass,0.0222468576534276,87.0554380299884,999,1,ok
S05-A16,mock_high,Unknown,1,DDIT4,Test,17.8534414951898,-1,1,Pass,0.0222468576534276,89.2496900097519,999,1,ok
S05-A17,mock_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S05-A18,mock_high,Unknown,1,LRP5,Test,15.5579248855794,-1,1,Pass,0.0222468576534276,84.5883347784583,999,1,ok
S05-A19,mock_high,Unknown,1,ABCC4,Test,13.2857782680963,-1,1,Pass,0.0222468576534276,80.9987865046666,999,1,ok
S05-A20,mock_high,Unknown,1,YBX1,Test,6.68371121956457,-1,1,Pass,0.0222468576534276,82.4294243856271,999,1,ok
S05-A21,mock_high,Unknown,1,PRKCB,Test,15.3618251895176,-1,1,Pass,0.0222468576534276,86.9597422205019,999,1,ok
S05-A22,mock_high,Unknown,1,DDIT4,Test,17.5552740020519,-1,1,Pass,0.0222468576534276,89.2011381779886,999,1,ok
S05-A23,mock_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S05-A24,mock_high,Unknown,1,LRP5,Test,15.7121587150549,-1,1,Pass,0.0222468576534276,84.4078201682889,999,1,ok
S05-A25,mock_high,Unknown,1,ABCC5,Test,16.6238253811616,-1,1,Pass,0.0222468576534276,84.7142611540314,999,1,ok
S05-A26,mock_high,Unknown,1,NFYA,Test,14.7108442982867,-1,1,Pass,0.0222468576534276,85.8511919710557,999,1,ok
S05-A27,mock_high,Unknown,1,CSK,Test,13.9138888173942,-1,1,Pass,0.0222468576534276,86.1459691034745,999,1,ok
S05-A28,mock_high,Unknown,1,SCML2,Test,15.3873953476339,-1,1,Pass,0.0222468576534276,82.1236616214262,999,1,ok
S05-A29,mock_high,Unknown,1,GAPDH,Test,7.78950885050176,-1,1,Pass,0.0222468576534276,87.8098159402695,999,1,ok
S05-A30,mock_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S05-A31,mock_high,Unknown,1,ABCC5,Test,16.4620592898514,-1,1,Pass,0.0222468576534276,84.6765693504027,999,1,ok
S05-A32,mock_high,Unknown,1,NFYA,Test,14.6206518524886,-1,1,Pass,0.0222468576534276,85.7940301298253,999,1,ok
S05-A33,mock_high,Unknown,1,CSK,Test,13.718669723238,-1,1,Pass,0.0222468576534276,86.0900313432923,999,1,ok
S05-A34,mock_high,Unknown,1,SCML2,Test,15.7150322111998,-1,1,Pass,0.0222468576534276,82.0369850617116,999,1,ok
S05-A35,mock_high,Unknown,1,GAPDH,Test,7.76391103846583,-1,1,Pass,0.0222468576534276,87.7561329784934,999,1,ok
S05-A36,mock_high,Unknown,1,APCDD1,Test,24.9636748500288,-1,1,Pass,0.0222468576534276,91.2368362190263,999,1,miss
S05-A37,mock_high,Unknown,1,WNK1,Test,14.0093162125634,-1,1,Pass,0.0222468576534276,84.0112598804203,999,1,ok
S05-A38,mock_high,Unknown,1,IL18,Test,14.8474915573549,-1,1,Pass,0.0222468576534276,81.2433608907902,999,1,ok
S05-A39,mock_high,Unknown,1,GCLC,Test,14.205000705257,-1,1,Pass,0.0222468576534276,83.7181379232826,999,1,ok
S05-A40,mock_high,Unknown,1,MAPK1,Test,12.1107989754978,-1,1,Pass,0.0222468576534276,85.6062543411561,999,1,ok
S05-A41,mock_high,Unknown,1,MYC,Test,9.63323317929146,-1,1,Pass,0.0222468576534276,80.1549584119999,999,1,ok
S05-A42,mock_high,Unknown,1,OCT4,Test,28.1206122539959,-1,0,Fail,0.0222468576534276,999,999,0,miss
S05-A43,mock_high,Unknown,1,WNK1,Test,13.6849691811229,-1,1,Pass,0.0222468576534276,83.9783404802964,999,1,ok
S05-A44,mock_high,Unknown,1,IL18,Test,14.7190191848918,-1,1,Pass,0.0222468576534276,81.2580037152626,999,1,ok
S05-A45,mock_high,Unknown,1,GCLC,Test,14.3209855748423,-1,1,Pass,0.0222468576534276,83.6892638733395,999,1,ok
S05-A46,mock_high,Unknown,1,MAPK1,Test,12.0713868625011,-1,1,Pass,0.0222468576534276,85.6076509055909,999,1,ok
S05-A47,mock_high,Unknown,1,MYC,Test,9.59712261339449,-1,1,Pass,0.0222468576534276,80.1645255273801,999,1,ok
S05-A48,mock_high,Unknown,1,OCT4,Test,27.2373594872503,-1,0,Fail,0.0222468576534276,999,999,0,miss
S05-A54,mock_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S05-A53,mock_high,Unknown,1,MPO,Test,7.53075016015881,-1,1,Pass,0.0222468576534276,88.3404943715209,999,1,ok
S05-A52,mock_high,Unknown,1,EZH1,Test,13.9728491509592,-1,1,Pass,0.0222468576534276,82.8842107260298,999,1,ok
S05-A51,mock_high,Unknown,1,SLC7A7,Test,16.0425251220013,-1,1,Pass,0.0222468576534276,81.6531895050424,999,1,ok
S05-A50,mock_high,Unknown,1,BRD4,Test,12.293731949123,-1,1,Pass,0.0222468576534276,85.2874111759073,999,1,ok
S05-A49,mock_high,Unknown,1,DVL2,Test,16.4504022415888,-1,1,Pass,0.0222468576534276,87.0386914147364,999,1,ok
S05-A60,mock_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S05-A59,mock_high,Unknown,1,MPO,Test,7.51305622604183,-1,1,Pass,0.0222468576534276,88.3375833029162,999,1,ok
S05-A58,mock_high,Unknown,1,EZH1,Test,14.0221840703117,-1,1,Pass,0.0222468576534276,82.8861601027053,999,1,ok
S05-A57,mock_high,Unknown,1,SLC7A7,Test,15.8400274090159,-1,1,Pass,0.0222468576534276,81.6797148357311,999,1,ok
S05-A56,mock_high,Unknown,1,BRD4,Test,12.2159439735292,-1,1,Pass,0.0222468576534276,85.2801012658645,999,1,ok
S05-A55,mock_high,Unknown,1,DVL2,Test,16.5571506114436,-1,1,Pass,0.0222468576534276,87.0578609882113,999,1,ok
S05-A66,mock_high,Unknown,1,MT2A,Test,13.4811675734234,-1,1,Pass,0.0222468576534276,89.7974099450021,999,1,ok
S05-A65,mock_high,Unknown,1,NOTCH1,Test,18.8201074974226,-1,1,Pass,0.0222468576534276,90.0817392997622,999,1,ok
S05-A64,mock_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S05-A63,mock_high,Unknown,1,KRAS,Test,13.8811894928133,-1,1,Pass,0.0222468576534276,75.5797968080635,999,1,ok
S05-A62,mock_high,Unknown,1,KMT2A,Test,15.9080358994741,-1,1,Pass,0.0222468576534276,81.9790676903813,999,1,ok
S05-A61,mock_high,Unknown,1,DAAM1,Test,17.0801983781983,-1,1,Pass,0.0222468576534276,84.8044546395031,999,1,ok
S05-A72,mock_high,Unknown,1,MT2A,Test,13.4986064314242,-1,1,Pass,0.0222468576534276,89.8322122941668,999,1,ok
S05-A71,mock_high,Unknown,1,NOTCH1,Test,19.5271485495135,-1,1,Pass,0.0222468576534276,89.9696485706697,999,1,ok
S05-A70,mock_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S05-A69,mock_high,Unknown,1,KRAS,Test,13.9104798064776,-1,1,Pass,0.0222468576534276,75.574219471922,999,1,ok
S05-A68,mock_high,Unknown,1,KMT2A,Test,15.7127015147977,-1,1,Pass,0.0222468576534276,82.0106209422343,999,1,ok
S05-A67,mock_high,Unknown,1,DAAM1,Test,16.7862647445776,-1,1,Pass,0.0222468576534276,84.8200850092431,999,1,ok
S05-A78,mock_high,Unknown,1,CTNNB,Test,13.0576798157126,-1,1,Pass,0.0222468576534276,83.840680354048,999,1,ok
S05-A77,mock_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S05-A76,mock_high,Unknown,1,PPIA,Test,8.62228915613691,-1,1,Pass,0.0222468576534276,84.6396774595414,999,1,ok
S05-A75,mock_high,Unknown,1,RELA,Test,14.1805370359716,-1,1,Pass,0.0222468576534276,85.982585504021,999,1,ok
S05-A74,mock_high,Unknown,1,SMYD3,Test,12.6677450582789,-1,1,Pass,0.0222468576534276,82.738897273959,999,1,ok
S05-A73,mock_high,Unknown,1,UGCG,Test,14.3444447779291,-1,1,Pass,0.0222468576534276,82.8267179656611,999,1,ok
S05-A84,mock_high,Unknown,1,CTNNB,Test,13.2359101049753,-1,1,Pass,0.0222468576534276,83.8675337231191,999,1,ok
S05-A83,mock_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S05-A82,mock_high,Unknown,1,PPIA,Test,8.65544968265174,-1,1,Pass,0.0222468576534276,84.680483728814,999,1,ok
S05-A81,mock_high,Unknown,1,RELA,Test,14.0705545481203,-1,1,Pass,0.0222468576534276,86.0131272161081,999,1,ok
S05-A80,mock_high,Unknown,1,SMYD3,Test,12.5472605045731,-1,1,Pass,0.0222468576534276,82.7913473553249,999,1,ok
S05-A79,mock_high,Unknown,1,UGCG,Test,14.4514347802092,-1,1,Pass,0.0222468576534276,82.8789205252521,999,1,ok
S05-A90,mock_high,Unknown,1,LRP6,Test,19.5895464072056,-1,1,Pass,0.0222468576534276,87.024639918956,999,1,ok
S05-A89,mock_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S05-A88,mock_high,Unknown,1,B2M,Test,8.77194712200096,-1,1,Pass,0.0222468576534276,86.0694611717827,999,1,ok
S05-A87,mock_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S05-A86,mock_high,Unknown,1,SLCO3A1,Test,15.9079478951492,-1,1,Pass,0.0222468576534276,84.3410649629969,999,1,ok
S05-A85,mock_high,Unknown,1,SP1,Test,14.8634510273985,-1,1,Pass,0.0222468576534276,87.1714280335156,999,1,ok
S05-A96,mock_high,Unknown,1,LRP6,Test,20.1912431116106,-1,1,Pass,0.0222468576534276,87.2229367860065,999,1,ok
S05-A95,mock_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S05-A94,mock_high,Unknown,1,B2M,Test,8.89367869346367,-1,1,Pass,0.0222468576534276,86.3281735505176,999,1,ok
S05-A93,mock_high,Unknown,1,MAP3K14,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S05-A92,mock_high,Unknown,1,SLCO3A1,Test,15.7057448457912,-1,1,Pass,0.0222468576534276,84.8073192741956,999,1,ok
S05-A91,mock_high,Unknown,1,SP1,Test,14.5272173089228,-1,1,Pass,0.0222468576534276,87.6783881603861,999,1,ok
S94-A01,48h_low,Unknown,1,ACTB,Test,24.196173203685,-1,0.918041027627175,Pass,0.0222468576534276,91.244076357719,999,1,ok
S94-A02,48h_low,Unknown,1,SP3,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S94-A03,48h_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S94-A04,48h_low,Unknown,1,RSU1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S94-A05,48h_low,Unknown,1,IL8,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S94-A06,48h_low,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S94-A07,48h_low,Unknown,1,ACTB,Test,24.6034546499646,-1,0.966233739207739,Pass,0.0222468576534276,90.7241292216818,999,1,ok
S94-A08,48h_low,Unknown,1,SP3,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S94-A09,48h_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S94-A10,48h_low,Unknown,1,RSU1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S94-A11,48h_low,Unknown,1,IL8,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S94-A12,48h_low,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S94-A13,48h_low,Unknown,1,ABCC4,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S94-A14,48h_low,Unknown,1,YBX1,Test,17.8224234571369,-1,1,Pass,0.0222468576534276,82.4570231077284,999,1,ok
S94-A15,48h_low,Unknown,1,PRKCB,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,miss
S94-A16,48h_low,Unknown,1,DDIT4,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S94-A17,48h_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S94-A18,48h_low,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S94-A19,48h_low,Unknown,1,ABCC4,Test,999,-1,0,Fail,0.0222468576534276,999,999,0,no peak
S94-A20,48h_low,Unknown,1,YBX1,Test,17.4623488709488,-1,1,Pass,0.0222468576534276,82.2813069726924,999,1,ok
S94-A21,48h_low,Unknown,1,PRKCB,Test,26.566454140088,-1,0.599582140141196,Fail,0.0222468576534276,69.7941899958884,999,1,miss
