Chip Run Info,D:\Edoardo\1361334029 10 nM vinc treated 48h\ChipRun.bml,1361334029,96.96 (136x),GE 96x96 PCR+Melt v2,ROX,EvaGreen,8/4/2016 5:25:44 PM,00:51:52,BIOMARK088
Application Version,4.1.3
Application Build,20140305.1515
Export Type,Table Results
Quality Threshold,0.65
Baseline Correction Method,Linear (Derivative)
Ct Threshold Method,Auto (Global)


Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,Experiment Information,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,EvaGreen,User
Chamber,Sample,Sample,Sample,EvaGreen,EvaGreen,Ct,Ct,Ct,Ct,Ct,Tm,Tm,Tm,Defined
ID,Name,Type,rConc,Name,Type,Value,Calibrated rConc,Quality,Call,Threshold,In Range,Out Range,Peak Ratio,Comments
S28-A14,treated_high,Unknown,1,YBX1,Test,7.87608761818599,-1,1,Pass,0.0214762905126088,82.1903777064819,999,1,
S28-A15,treated_high,Unknown,1,PRKCB,Test,14.5441547369289,-1,1,Pass,0.0214762905126088,86.8849908560312,999,1,
S28-A16,treated_high,Unknown,1,DDIT4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A17,treated_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A18,treated_high,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A19,treated_high,Unknown,1,ABCC4,Test,15.6893920051725,-1,1,Pass,0.0214762905126088,80.6542779380707,999,1,
S28-A20,treated_high,Unknown,1,YBX1,Test,7.66986571820909,-1,1,Pass,0.0214762905126088,82.1159136382309,999,1,
S28-A21,treated_high,Unknown,1,PRKCB,Test,14.5946041964154,-1,1,Pass,0.0214762905126088,86.8034004678104,999,1,
S28-A22,treated_high,Unknown,1,DDIT4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A23,treated_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A24,treated_high,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A25,treated_high,Unknown,1,ABCC5,Test,15.652466750891,-1,1,Pass,0.0214762905126088,84.26222067048,999,1,
S28-A26,treated_high,Unknown,1,NFYA,Test,16.673917749776,-1,1,Pass,0.0214762905126088,85.660094708561,999,1,
S28-A27,treated_high,Unknown,1,CSK,Test,12.7223342503028,-1,1,Pass,0.0214762905126088,85.9587624588405,999,1,
S28-A28,treated_high,Unknown,1,SCML2,Test,16.7000284185147,-1,1,Pass,0.0214762905126088,81.8580479797566,999,1,
S28-A29,treated_high,Unknown,1,GAPDH,Test,8.47906622412214,-1,1,Pass,0.0214762905126088,87.6802755174786,999,1,
S28-A30,treated_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A31,treated_high,Unknown,1,ABCC5,Test,15.5085646374639,-1,1,Pass,0.0214762905126088,84.1845466749544,999,1,
S28-A32,treated_high,Unknown,1,NFYA,Test,16.3775787636353,-1,1,Pass,0.0214762905126088,85.6043311376192,999,1,
S28-A33,treated_high,Unknown,1,CSK,Test,12.6885653540129,-1,1,Pass,0.0214762905126088,85.8872586668342,999,1,
S28-A34,treated_high,Unknown,1,SCML2,Test,16.327331804381,-1,1,Pass,0.0214762905126088,81.7198532293392,999,1,
S28-A35,treated_high,Unknown,1,GAPDH,Test,8.40196809884413,-1,1,Pass,0.0214762905126088,87.6285883948865,999,1,
S28-A36,treated_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A37,treated_high,Unknown,1,WNK1,Test,14.6178061039767,-1,1,Pass,0.0214762905126088,83.6683572574837,999,1,
S28-A38,treated_high,Unknown,1,IL18,Test,15.0213669611985,-1,1,Pass,0.0214762905126088,80.9976308945121,999,1,
S28-A39,treated_high,Unknown,1,GCLC,Test,15.1473713628087,-1,1,Pass,0.0214762905126088,83.3401323444716,999,1,
S28-A40,treated_high,Unknown,1,MAPK1,Test,13.2596832467466,-1,1,Pass,0.0214762905126088,85.2199482289688,999,1,
S28-A41,treated_high,Unknown,1,MYC,Test,10.7623658428945,-1,1,Pass,0.0214762905126088,79.8571909935261,999,1,
S28-A42,treated_high,Unknown,1,OCT4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A43,treated_high,Unknown,1,WNK1,Test,14.6009237498925,-1,1,Pass,0.0214762905126088,83.6771453802277,999,1,
S28-A44,treated_high,Unknown,1,IL18,Test,14.9585298451313,-1,1,Pass,0.0214762905126088,81.0107637157759,999,1,
S28-A45,treated_high,Unknown,1,GCLC,Test,14.8749545476989,-1,1,Pass,0.0214762905126088,83.3198972496293,999,1,
S28-A46,treated_high,Unknown,1,MAPK1,Test,13.2344385421488,-1,1,Pass,0.0214762905126088,85.232361730126,999,1,
S28-A47,treated_high,Unknown,1,MYC,Test,10.7388034477998,-1,1,Pass,0.0214762905126088,79.8462343594116,999,1,
S28-A48,treated_high,Unknown,1,OCT4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A54,treated_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A53,treated_high,Unknown,1,MPO,Test,7.58239123353756,-1,1,Pass,0.0214762905126088,88.2127745478325,999,1,
S28-A52,treated_high,Unknown,1,EZH1,Test,16.7675634943281,-1,1,Pass,0.0214762905126088,82.6220110752139,999,1,
S28-A51,treated_high,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A50,treated_high,Unknown,1,BRD4,Test,12.4394635822,-1,1,Pass,0.0214762905126088,85.0156670152788,999,1,
S28-A49,treated_high,Unknown,1,DVL2,Test,17.0243040676777,-1,1,Pass,0.0214762905126088,86.8142938177496,999,1,
S28-A60,treated_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A59,treated_high,Unknown,1,MPO,Test,7.43801183425824,-1,1,Pass,0.0214762905126088,88.1928849263512,999,1,
S28-A58,treated_high,Unknown,1,EZH1,Test,16.5120891779472,-1,1,Pass,0.0214762905126088,82.5858491671856,999,1,
S28-A57,treated_high,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A56,treated_high,Unknown,1,BRD4,Test,12.3314849156577,-1,1,Pass,0.0214762905126088,85.0129708829072,999,1,
S28-A55,treated_high,Unknown,1,DVL2,Test,17.1662774307256,-1,1,Pass,0.0214762905126088,86.8390244138062,999,1,
S28-A66,treated_high,Unknown,1,MT2A,Test,13.9652257146475,-1,1,Pass,0.0214762905126088,89.5567732923846,999,1,
S28-A65,treated_high,Unknown,1,NOTCH1,Test,20.7638502198357,-1,1,Pass,0.0214762905126088,89.8801493541927,999,1,
S28-A64,treated_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A63,treated_high,Unknown,1,KRAS,Test,13.1861137436046,-1,1,Pass,0.0214762905126088,75.1139308407543,999,1,
S28-A62,treated_high,Unknown,1,KMT2A,Test,15.0831756008838,-1,1,Pass,0.0214762905126088,81.6520594644932,999,1,
S28-A61,treated_high,Unknown,1,DAAM1,Test,16.0083037770037,-1,1,Pass,0.0214762905126088,84.255273013468,999,1,
S28-A72,treated_high,Unknown,1,MT2A,Test,14.0968614149131,-1,1,Pass,0.0214762905126088,89.4994553688204,999,1,
S28-A71,treated_high,Unknown,1,NOTCH1,Test,21.5190863118199,-1,1,Pass,0.0214762905126088,89.8631348328094,999,1,
S28-A70,treated_high,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A69,treated_high,Unknown,1,KRAS,Test,13.2378567636397,-1,1,Pass,0.0214762905126088,75.1184744739564,999,1,
S28-A68,treated_high,Unknown,1,KMT2A,Test,15.4908629862114,-1,1,Pass,0.0214762905126088,81.6800019789244,999,1,
S28-A67,treated_high,Unknown,1,DAAM1,Test,16.050981781924,-1,1,Pass,0.0214762905126088,84.2296585815657,999,1,
S28-A78,treated_high,Unknown,1,CTNNB,Test,14.842315871813,-1,1,Pass,0.0214762905126088,83.2623988406531,999,1,
S28-A77,treated_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A76,treated_high,Unknown,1,PPIA,Test,9.50945151386327,-1,1,Pass,0.0214762905126088,84.0603371559481,999,1,
S28-A75,treated_high,Unknown,1,RELA,Test,14.444342616322,-1,1,Pass,0.0214762905126088,85.6030384581369,999,1,
S28-A74,treated_high,Unknown,1,SMYD3,Test,15.48367332458,-1,1,Pass,0.0214762905126088,81.9523952277947,999,1,
S28-A73,treated_high,Unknown,1,UGCG,Test,16.0269006642362,-1,1,Pass,0.0214762905126088,82.2866099034149,999,1,
S28-A84,treated_high,Unknown,1,CTNNB,Test,15.006335413663,-1,1,Pass,0.0214762905126088,83.2462996265614,999,1,
S28-A83,treated_high,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A82,treated_high,Unknown,1,PPIA,Test,9.60939481069514,-1,1,Pass,0.0214762905126088,84.0961135339649,999,1,
S28-A81,treated_high,Unknown,1,RELA,Test,14.7085147154768,-1,1,Pass,0.0214762905126088,85.6737647074838,999,1,
S28-A80,treated_high,Unknown,1,SMYD3,Test,15.543600371793,-1,1,Pass,0.0214762905126088,82.0051067161206,999,1,
S28-A79,treated_high,Unknown,1,UGCG,Test,15.8583740263646,-1,1,Pass,0.0214762905126088,82.3782137802357,999,1,
S28-A90,treated_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A89,treated_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A88,treated_high,Unknown,1,B2M,Test,9.97890233765861,-1,1,Pass,0.0214762905126088,85.704612518129,999,1,
S28-A87,treated_high,Unknown,1,MAP3K14,Test,16.6048312810044,-1,1,Pass,0.0214762905126088,84.0645574828299,999,1,
S28-A86,treated_high,Unknown,1,SLCO3A1,Test,17.2184230637077,-1,1,Pass,0.0214762905126088,83.7024486082919,999,1,
S28-A85,treated_high,Unknown,1,SP1,Test,13.55578547474,-1,1,Pass,0.0214762905126088,86.6893825698441,999,1,
S28-A96,treated_high,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A95,treated_high,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S28-A94,treated_high,Unknown,1,B2M,Test,10.0052123596513,-1,1,Pass,0.0214762905126088,85.9117631957805,999,1,
S28-A93,treated_high,Unknown,1,MAP3K14,Test,16.5509043333111,-1,1,Pass,0.0214762905126088,84.3641731588816,999,1,
S28-A92,treated_high,Unknown,1,SLCO3A1,Test,16.9752813783474,-1,1,Pass,0.0214762905126088,83.9562299254512,999,1,
S28-A91,treated_high,Unknown,1,SP1,Test,13.8736034540244,-1,1,Pass,0.0214762905126088,87.0134327819178,999,1,
S69-A01,treated_low,Unknown,1,ACTB,Test,14.5400460222606,-1,0.969858518226695,Pass,0.0214762905126088,90.3560119754364,999,1,
S69-A02,treated_low,Unknown,1,SP3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A03,treated_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A04,treated_low,Unknown,1,RSU1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A05,treated_low,Unknown,1,IL8,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A06,treated_low,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A07,treated_low,Unknown,1,ACTB,Test,14.4224651959489,-1,0.974355310438351,Pass,0.0214762905126088,89.8658058056037,999,1,
S69-A08,treated_low,Unknown,1,SP3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A09,treated_low,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A10,treated_low,Unknown,1,RSU1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A11,treated_low,Unknown,1,IL8,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A12,treated_low,Unknown,1,FZD7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A13,treated_low,Unknown,1,ABCC4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A14,treated_low,Unknown,1,YBX1,Test,14.1805639008315,-1,1,Pass,0.0214762905126088,82.0985244065988,999,1,
S69-A15,treated_low,Unknown,1,PRKCB,Test,28.4043122266772,-1,0,Fail,0.0214762905126088,69.2729057467769,999,1,
S69-A16,treated_low,Unknown,1,DDIT4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A17,treated_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A18,treated_low,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A19,treated_low,Unknown,1,ABCC4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A20,treated_low,Unknown,1,YBX1,Test,14.1618563927111,-1,1,Pass,0.0214762905126088,82.0077760834799,999,1,
S69-A21,treated_low,Unknown,1,PRKCB,Test,27.554511051985,-1,0.236604338386665,Fail,0.0214762905126088,69.3135252328751,999,1,
S69-A22,treated_low,Unknown,1,DDIT4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A23,treated_low,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A24,treated_low,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A25,treated_low,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A26,treated_low,Unknown,1,NFYA,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A27,treated_low,Unknown,1,CSK,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A28,treated_low,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A29,treated_low,Unknown,1,GAPDH,Test,13.1930119164447,-1,1,Pass,0.0214762905126088,87.4203301395331,999,1,
S69-A30,treated_low,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A31,treated_low,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A32,treated_low,Unknown,1,NFYA,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A33,treated_low,Unknown,1,CSK,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A34,treated_low,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A35,treated_low,Unknown,1,GAPDH,Test,13.153065485478,-1,1,Pass,0.0214762905126088,87.3809314360043,999,1,
S69-A36,treated_low,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A37,treated_low,Unknown,1,WNK1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A38,treated_low,Unknown,1,IL18,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A39,treated_low,Unknown,1,GCLC,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A40,treated_low,Unknown,1,MAPK1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A41,treated_low,Unknown,1,MYC,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A42,treated_low,Unknown,1,OCT4,Test,27.0173522734542,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A43,treated_low,Unknown,1,WNK1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A44,treated_low,Unknown,1,IL18,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A45,treated_low,Unknown,1,GCLC,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A46,treated_low,Unknown,1,MAPK1,Test,27.7061609640547,-1,0.980584121090543,Pass,0.0214762905126088,70.9561907427745,999,1,
S69-A47,treated_low,Unknown,1,MYC,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A48,treated_low,Unknown,1,OCT4,Test,27.6827404729706,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A54,treated_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A53,treated_low,Unknown,1,MPO,Test,13.7643972424236,-1,1,Pass,0.0214762905126088,88.0592485447258,999,1,
S69-A52,treated_low,Unknown,1,EZH1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A51,treated_low,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A50,treated_low,Unknown,1,BRD4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A49,treated_low,Unknown,1,DVL2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A60,treated_low,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A59,treated_low,Unknown,1,MPO,Test,13.873769999055,-1,1,Pass,0.0214762905126088,88.0215637377215,999,1,
S69-A58,treated_low,Unknown,1,EZH1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A57,treated_low,Unknown,1,SLC7A7,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A56,treated_low,Unknown,1,BRD4,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A55,treated_low,Unknown,1,DVL2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A66,treated_low,Unknown,1,MT2A,Test,17.0972250612058,-1,1,Pass,0.0214762905126088,89.5608782172735,999,1,
S69-A65,treated_low,Unknown,1,NOTCH1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A64,treated_low,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A63,treated_low,Unknown,1,KRAS,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A62,treated_low,Unknown,1,KMT2A,Test,23.0252499795238,-1,1,Pass,0.0214762905126088,82.4288622796226,999,1,
S69-A61,treated_low,Unknown,1,DAAM1,Test,999,-1,0,Fail,0.0214762905126088,68.4065412179146,999,1,
S69-A72,treated_low,Unknown,1,MT2A,Test,16.6766606752022,-1,1,Pass,0.0214762905126088,89.3422300168353,999,1,
S69-A71,treated_low,Unknown,1,NOTCH1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A70,treated_low,Unknown,1,PTK2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A69,treated_low,Unknown,1,KRAS,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A68,treated_low,Unknown,1,KMT2A,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A67,treated_low,Unknown,1,DAAM1,Test,999,-1,0,Fail,0.0214762905126088,68.3917422472011,999,1,
S69-A78,treated_low,Unknown,1,CTNNB,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A77,treated_low,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A76,treated_low,Unknown,1,PPIA,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A75,treated_low,Unknown,1,RELA,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A74,treated_low,Unknown,1,SMYD3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A73,treated_low,Unknown,1,UGCG,Test,24.6510795323946,-1,1,Pass,0.0214762905126088,81.2219610191273,999,1,
S69-A84,treated_low,Unknown,1,CTNNB,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A83,treated_low,Unknown,1,PTGS2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A82,treated_low,Unknown,1,PPIA,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A81,treated_low,Unknown,1,RELA,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A80,treated_low,Unknown,1,SMYD3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A79,treated_low,Unknown,1,UGCG,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A90,treated_low,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A89,treated_low,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A88,treated_low,Unknown,1,B2M,Test,17.1652077803567,-1,1,Pass,0.0214762905126088,85.3446344603358,999,1,
S69-A87,treated_low,Unknown,1,MAP3K14,Test,18.4191903893786,-1,1,Pass,0.0214762905126088,83.964188306948,999,1,
S69-A86,treated_low,Unknown,1,SLCO3A1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A85,treated_low,Unknown,1,SP1,Test,16.9210135117777,-1,1,Pass,0.0214762905126088,75.6009487508772,999,1,
S69-A96,treated_low,Unknown,1,LRP6,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A95,treated_low,Unknown,1,Tcf7l2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A94,treated_low,Unknown,1,B2M,Test,17.4190383350641,-1,1,Pass,0.0214762905126088,85.6926164052953,999,1,
S69-A93,treated_low,Unknown,1,MAP3K14,Test,18.1270761141408,-1,1,Pass,0.0214762905126088,84.2502201756106,999,1,
S69-A92,treated_low,Unknown,1,SLCO3A1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S69-A91,treated_low,Unknown,1,SP1,Test,16.888458514441,-1,1,Pass,0.0214762905126088,75.9387682306082,999,1,
S27-A01,treated_high,Unknown,1,ACTB,Test,17.4061446104792,-1,0.935856104615357,Pass,0.0214762905126088,90.330719925523,999,1,
S27-A02,treated_high,Unknown,1,SP3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A03,treated_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A04,treated_high,Unknown,1,RSU1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A05,treated_high,Unknown,1,IL8,Test,16.2347465413959,-1,1,Pass,0.0214762905126088,82.606746233192,999,1,
S27-A06,treated_high,Unknown,1,FZD7,Test,15.6018426562171,-1,1,Pass,0.0214762905126088,81.0522979114391,999,1,
S27-A07,treated_high,Unknown,1,ACTB,Test,17.306478466432,-1,0.939522811129507,Pass,0.0214762905126088,90.025823800292,999,1,
S27-A08,treated_high,Unknown,1,SP3,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A09,treated_high,Unknown,1,SLCO2B1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A10,treated_high,Unknown,1,RSU1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A11,treated_high,Unknown,1,IL8,Test,15.9285051404127,-1,1,Pass,0.0214762905126088,82.5691065525945,999,1,
S27-A12,treated_high,Unknown,1,FZD7,Test,15.4485021893534,-1,1,Pass,0.0214762905126088,80.9063796886647,999,1,
S27-A13,treated_high,Unknown,1,ABCC4,Test,17.0021123614469,-1,1,Pass,0.0214762905126088,80.6680026073002,999,1,
S27-A14,treated_high,Unknown,1,YBX1,Test,9.5175783798757,-1,1,Pass,0.0214762905126088,82.1534788131748,999,1,
S27-A15,treated_high,Unknown,1,PRKCB,Test,999,-1,0,Fail,0.0214762905126088,69.155944544531,999,1,
S27-A16,treated_high,Unknown,1,DDIT4,Test,17.5875676631313,-1,1,Pass,0.0214762905126088,89.0526780242235,999,1,
S27-A17,treated_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A18,treated_high,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A19,treated_high,Unknown,1,ABCC4,Test,17.5871406064054,-1,1,Pass,0.0214762905126088,80.6125082588678,999,1,
S27-A20,treated_high,Unknown,1,YBX1,Test,9.55483519152155,-1,1,Pass,0.0214762905126088,82.088248233786,999,1,
S27-A21,treated_high,Unknown,1,PRKCB,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A22,treated_high,Unknown,1,DDIT4,Test,17.6647268112886,-1,1,Pass,0.0214762905126088,89.1271237010142,999,1,
S27-A23,treated_high,Unknown,1,ABCB1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A24,treated_high,Unknown,1,LRP5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A25,treated_high,Unknown,1,ABCC5,Test,24.5334628316579,-1,0.942523788150739,Pass,0.0214762905126088,84.1891998121097,999,1,
S27-A26,treated_high,Unknown,1,NFYA,Test,18.125815123946,-1,1,Pass,0.0214762905126088,85.6384281065808,999,1,
S27-A27,treated_high,Unknown,1,CSK,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A28,treated_high,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A29,treated_high,Unknown,1,GAPDH,Test,12.4976188362162,-1,1,Pass,0.0214762905126088,87.3518750932053,999,1,
S27-A30,treated_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A31,treated_high,Unknown,1,ABCC5,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A32,treated_high,Unknown,1,NFYA,Test,17.5952164610914,-1,1,Pass,0.0214762905126088,85.4629101180895,999,1,
S27-A33,treated_high,Unknown,1,CSK,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A34,treated_high,Unknown,1,SCML2,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A35,treated_high,Unknown,1,GAPDH,Test,12.4545700533758,-1,1,Pass,0.0214762905126088,87.3312018844878,999,1,
S27-A36,treated_high,Unknown,1,APCDD1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A37,treated_high,Unknown,1,WNK1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A38,treated_high,Unknown,1,IL18,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A39,treated_high,Unknown,1,GCLC,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A40,treated_high,Unknown,1,MAPK1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A41,treated_high,Unknown,1,MYC,Test,12.5394889444914,-1,1,Pass,0.0214762905126088,79.8462280592399,999,1,
S27-A42,treated_high,Unknown,1,OCT4,Test,27.6867497873546,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A43,treated_high,Unknown,1,WNK1,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A44,treated_high,Unknown,1,IL18,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A45,treated_high,Unknown,1,GCLC,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A46,treated_high,Unknown,1,MAPK1,Test,23.9465871298983,-1,1,Pass,0.0214762905126088,76.0695842299662,999,1,
S27-A47,treated_high,Unknown,1,MYC,Test,12.6486874848874,-1,1,Pass,0.0214762905126088,79.818880572073,999,1,
S27-A48,treated_high,Unknown,1,OCT4,Test,27.2730680650873,-1,0,Fail,0.0214762905126088,999,999,0,
S27-A54,treated_high,Unknown,1,OSCAR,Test,999,-1,0,Fail,0.0214762905126088,999,999,0,
